instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_categories,user_categories
185,2011-01-08,1,0,1,23,0,6,0,1,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22,Malam,Mayoritas Pengguna Terdaftar
186,2011-01-09,1,0,1,0,0,0,0,1,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25,Dini Hari,Mayoritas Pengguna Terdaftar
187,2011-01-09,1,0,1,1,0,0,0,1,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12,Dini Hari,Mayoritas Pengguna Terdaftar
188,2011-01-09,1,0,1,2,0,0,0,1,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11,Dini Hari,Mayoritas Pengguna Terdaftar
189,2011-01-09,1,0,1,3,0,0,0,1,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4,Dini Hari,Mayoritas Pengguna Terdaftar
190,2011-01-09,1,0,1,4,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
191,2011-01-09,1,0,1,5,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
192,2011-01-09,1,0,1,6,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,1,1,Pagi,Mayoritas Pengguna Terdaftar
193,2011-01-09,1,0,1,7,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,Pagi,Mayoritas Pengguna Terdaftar
194,2011-01-09,1,0,1,8,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,10,10,Pagi,Mayoritas Pengguna Terdaftar
195,2011-01-09,1,0,1,9,0,0,0,1,4.92,3.7900000000000005,46.0,35.0008,0,19,19,Pagi,Mayoritas Pengguna Terdaftar
196,2011-01-09,1,0,1,10,0,0,0,1,5.74,5.305,43.0,26.0027,0,49,49,Pagi,Mayoritas Pengguna Terdaftar
197,2011-01-09,1,0,1,11,0,0,0,1,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,Siang,Mayoritas Pengguna Terdaftar
198,2011-01-09,1,0,1,12,0,0,0,1,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,Siang,Mayoritas Pengguna Terdaftar
199,2011-01-09,1,0,1,13,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,Siang,Mayoritas Pengguna Terdaftar
200,2011-01-09,1,0,1,14,0,0,0,1,9.02,9.09,32.0,31.0009,8,64,72,Siang,Mayoritas Pengguna Terdaftar
201,2011-01-09,1,0,1,15,0,0,0,1,9.02,9.85,35.0,23.9994,5,77,82,Sore,Mayoritas Pengguna Terdaftar
202,2011-01-09,1,0,1,16,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,Sore,Mayoritas Pengguna Terdaftar
203,2011-01-09,1,0,1,17,0,0,0,1,7.38,7.575,37.0,26.0027,3,59,62,Sore,Mayoritas Pengguna Terdaftar
204,2011-01-09,1,0,1,18,0,0,0,1,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,Malam,Mayoritas Pengguna Terdaftar
205,2011-01-09,1,0,1,19,0,0,0,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,Malam,Mayoritas Pengguna Terdaftar
206,2011-01-09,1,0,1,20,0,0,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,Malam,Mayoritas Pengguna Terdaftar
207,2011-01-09,1,0,1,21,0,0,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,Malam,Mayoritas Pengguna Terdaftar
208,2011-01-09,1,0,1,22,0,0,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,Malam,Mayoritas Pengguna Terdaftar
209,2011-01-09,1,0,1,23,0,0,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,Malam,Mayoritas Pengguna Terdaftar
210,2011-01-10,1,0,1,0,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,Dini Hari,Mayoritas Pengguna Terdaftar
211,2011-01-10,1,0,1,1,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,Dini Hari,Mayoritas Pengguna Biasa
212,2011-01-10,1,0,1,2,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
213,2011-01-10,1,0,1,3,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
214,2011-01-10,1,0,1,4,0,1,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,Dini Hari,Mayoritas Pengguna Terdaftar
215,2011-01-10,1,0,1,5,0,1,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
216,2011-01-10,1,0,1,6,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,Pagi,Mayoritas Pengguna Terdaftar
217,2011-01-10,1,0,1,7,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,Pagi,Mayoritas Pengguna Terdaftar
218,2011-01-10,1,0,1,8,0,1,1,2,4.92,6.0600000000000005,50.0,19.0012,4,184,188,Pagi,Mayoritas Pengguna Terdaftar
219,2011-01-10,1,0,1,9,0,1,1,2,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,Pagi,Mayoritas Pengguna Terdaftar
220,2011-01-10,1,0,1,10,0,1,1,2,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,Pagi,Mayoritas Pengguna Terdaftar
221,2011-01-10,1,0,1,11,0,1,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,Siang,Mayoritas Pengguna Terdaftar
222,2011-01-10,1,0,1,12,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,Siang,Mayoritas Pengguna Terdaftar
223,2011-01-10,1,0,1,13,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,Siang,Mayoritas Pengguna Terdaftar
224,2011-01-10,1,0,1,14,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,Siang,Mayoritas Pengguna Terdaftar
225,2011-01-10,1,0,1,15,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,Sore,Mayoritas Pengguna Terdaftar
226,2011-01-10,1,0,1,16,0,1,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,Sore,Mayoritas Pengguna Terdaftar
227,2011-01-10,1,0,1,17,0,1,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,Sore,Mayoritas Pengguna Terdaftar
228,2011-01-10,1,0,1,18,0,1,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,Malam,Mayoritas Pengguna Terdaftar
229,2011-01-10,1,0,1,19,0,1,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,Malam,Mayoritas Pengguna Terdaftar
230,2011-01-10,1,0,1,20,0,1,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,Malam,Mayoritas Pengguna Terdaftar
231,2011-01-10,1,0,1,21,0,1,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,Malam,Mayoritas Pengguna Terdaftar
232,2011-01-10,1,0,1,22,0,1,1,1,5.74,7.575,59.0,11.0014,2,22,24,Malam,Mayoritas Pengguna Terdaftar
233,2011-01-10,1,0,1,23,0,1,1,1,5.74,7.575,59.0,11.0014,0,18,18,Malam,Mayoritas Pengguna Terdaftar
234,2011-01-11,1,0,1,0,0,2,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,Dini Hari,Mayoritas Pengguna Terdaftar
235,2011-01-11,1,0,1,1,0,2,1,1,5.74,7.575,59.0,11.0014,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
236,2011-01-11,1,0,1,2,0,2,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
237,2011-01-11,1,0,1,5,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,Dini Hari,Mayoritas Pengguna Terdaftar
238,2011-01-11,1,0,1,6,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,Pagi,Mayoritas Pengguna Terdaftar
239,2011-01-11,1,0,1,7,0,2,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,Pagi,Mayoritas Pengguna Terdaftar
240,2011-01-11,1,0,1,8,0,2,1,2,7.38,10.605,51.0,6.0032,3,214,217,Pagi,Mayoritas Pengguna Terdaftar
241,2011-01-11,1,0,1,9,0,2,1,2,7.38,9.85,51.0,11.0014,3,127,130,Pagi,Mayoritas Pengguna Terdaftar
242,2011-01-11,1,0,1,10,0,2,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,Pagi,Mayoritas Pengguna Terdaftar
243,2011-01-11,1,0,1,11,0,2,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,Siang,Mayoritas Pengguna Terdaftar
244,2011-01-11,1,0,1,12,0,2,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,Siang,Mayoritas Pengguna Terdaftar
245,2011-01-11,1,0,1,13,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,Siang,Mayoritas Pengguna Terdaftar
246,2011-01-11,1,0,1,14,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,Siang,Mayoritas Pengguna Terdaftar
247,2011-01-11,1,0,1,15,0,2,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,Sore,Mayoritas Pengguna Terdaftar
248,2011-01-11,1,0,1,16,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,Sore,Mayoritas Pengguna Terdaftar
249,2011-01-11,1,0,1,17,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,Sore,Mayoritas Pengguna Terdaftar
250,2011-01-11,1,0,1,18,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,Malam,Mayoritas Pengguna Terdaftar
251,2011-01-11,1,0,1,19,0,2,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,Malam,Mayoritas Pengguna Terdaftar
252,2011-01-11,1,0,1,20,0,2,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,Malam,Mayoritas Pengguna Terdaftar
253,2011-01-11,1,0,1,21,0,2,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,Malam,Mayoritas Pengguna Terdaftar
254,2011-01-11,1,0,1,22,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,Malam,Mayoritas Pengguna Terdaftar
255,2011-01-11,1,0,1,23,0,2,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,Malam,Mayoritas Pengguna Terdaftar
256,2011-01-12,1,0,1,0,0,3,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,Dini Hari,Mayoritas Pengguna Terdaftar
257,2011-01-12,1,0,1,1,0,3,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,Dini Hari,Mayoritas Pengguna Terdaftar
258,2011-01-12,1,0,1,2,0,3,1,1,5.74,7.575,86.0,8.9981,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
259,2011-01-12,1,0,1,5,0,3,1,1,5.74,7.575,86.0,11.0014,0,5,5,Dini Hari,Mayoritas Pengguna Terdaftar
260,2011-01-12,1,0,1,6,0,3,1,1,4.92,7.575,93.0,8.9981,0,16,16,Pagi,Mayoritas Pengguna Terdaftar
261,2011-01-12,1,0,1,7,0,3,1,1,5.74,7.575,69.0,8.9981,0,54,54,Pagi,Mayoritas Pengguna Terdaftar
262,2011-01-12,1,0,1,8,0,3,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,Pagi,Mayoritas Pengguna Terdaftar
263,2011-01-12,1,0,1,9,0,3,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,Pagi,Mayoritas Pengguna Terdaftar
264,2011-01-12,1,0,1,10,0,3,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,Pagi,Mayoritas Pengguna Terdaftar
265,2011-01-12,1,0,1,11,0,3,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,Siang,Mayoritas Pengguna Terdaftar
266,2011-01-12,1,0,1,12,0,3,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,Siang,Mayoritas Pengguna Terdaftar
267,2011-01-12,1,0,1,13,0,3,1,1,9.02,9.85,44.0,23.9994,0,49,49,Siang,Mayoritas Pengguna Terdaftar
268,2011-01-12,1,0,1,14,0,3,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,Siang,Mayoritas Pengguna Terdaftar
269,2011-01-12,1,0,1,15,0,3,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,Sore,Mayoritas Pengguna Terdaftar
270,2011-01-12,1,0,1,16,0,3,1,1,9.02,9.85,44.0,22.0028,5,63,68,Sore,Mayoritas Pengguna Terdaftar
271,2011-01-12,1,0,1,17,0,3,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,Sore,Mayoritas Pengguna Terdaftar
272,2011-01-12,1,0,1,18,0,3,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,Malam,Mayoritas Pengguna Terdaftar
273,2011-01-12,1,0,1,19,0,3,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,Malam,Mayoritas Pengguna Terdaftar
274,2011-01-12,1,0,1,20,0,3,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,Malam,Mayoritas Pengguna Terdaftar
275,2011-01-12,1,0,1,21,0,3,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,Malam,Mayoritas Pengguna Terdaftar
276,2011-01-12,1,0,1,22,0,3,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,Malam,Mayoritas Pengguna Terdaftar
277,2011-01-12,1,0,1,23,0,3,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,Malam,Mayoritas Pengguna Terdaftar
278,2011-01-13,1,0,1,0,0,4,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,Dini Hari,Mayoritas Pengguna Terdaftar
279,2011-01-13,1,0,1,1,0,4,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
280,2011-01-13,1,0,1,2,0,4,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
281,2011-01-13,1,0,1,3,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
282,2011-01-13,1,0,1,4,0,4,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,Dini Hari,Mayoritas Pengguna Terdaftar
283,2011-01-13,1,0,1,5,0,4,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
284,2011-01-13,1,0,1,6,0,4,1,1,4.92,7.575,54.0,8.9981,0,28,28,Pagi,Mayoritas Pengguna Terdaftar
285,2011-01-13,1,0,1,7,0,4,1,1,4.92,7.575,54.0,8.9981,0,72,72,Pagi,Mayoritas Pengguna Terdaftar
286,2011-01-13,1,0,1,8,0,4,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,Pagi,Mayoritas Pengguna Terdaftar
287,2011-01-13,1,0,1,9,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,Pagi,Mayoritas Pengguna Terdaftar
288,2011-01-13,1,0,1,10,0,4,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,Pagi,Mayoritas Pengguna Terdaftar
289,2011-01-13,1,0,1,11,0,4,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,Siang,Mayoritas Pengguna Terdaftar
290,2011-01-13,1,0,1,12,0,4,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,Siang,Mayoritas Pengguna Terdaftar
291,2011-01-13,1,0,1,13,0,4,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,Siang,Mayoritas Pengguna Terdaftar
292,2011-01-13,1,0,1,14,0,4,1,1,9.02,9.85,41.0,26.0027,3,39,42,Siang,Mayoritas Pengguna Terdaftar
293,2011-01-13,1,0,1,15,0,4,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,Sore,Mayoritas Pengguna Terdaftar
294,2011-01-13,1,0,1,16,0,4,1,1,9.84,10.605,38.0,23.9994,2,76,78,Sore,Mayoritas Pengguna Terdaftar
295,2011-01-13,1,0,1,17,0,4,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,Sore,Mayoritas Pengguna Terdaftar
296,2011-01-13,1,0,1,18,0,4,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,Malam,Mayoritas Pengguna Terdaftar
297,2011-01-13,1,0,1,19,0,4,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,Malam,Mayoritas Pengguna Terdaftar
298,2011-01-13,1,0,1,20,0,4,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,Malam,Mayoritas Pengguna Terdaftar
299,2011-01-13,1,0,1,21,0,4,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,Malam,Mayoritas Pengguna Terdaftar
300,2011-01-13,1,0,1,22,0,4,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,Malam,Mayoritas Pengguna Terdaftar
301,2011-01-13,1,0,1,23,0,4,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,Malam,Mayoritas Pengguna Terdaftar
302,2011-01-14,1,0,1,0,0,5,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,Dini Hari,Mayoritas Pengguna Terdaftar
303,2011-01-14,1,0,1,1,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,Dini Hari,Mayoritas Pengguna Terdaftar
304,2011-01-14,1,0,1,2,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
305,2011-01-14,1,0,1,3,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
306,2011-01-14,1,0,1,5,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,Dini Hari,Mayoritas Pengguna Terdaftar
307,2011-01-14,1,0,1,6,0,5,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,Pagi,Mayoritas Pengguna Terdaftar
308,2011-01-14,1,0,1,7,0,5,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,Pagi,Mayoritas Pengguna Terdaftar
309,2011-01-14,1,0,1,8,0,5,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,Pagi,Mayoritas Pengguna Terdaftar
310,2011-01-14,1,0,1,9,0,5,1,1,5.74,7.575,69.0,8.9981,0,117,117,Pagi,Mayoritas Pengguna Terdaftar
311,2011-01-14,1,0,1,10,0,5,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,Pagi,Mayoritas Pengguna Terdaftar
312,2011-01-14,1,0,1,11,0,5,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,Siang,Mayoritas Pengguna Terdaftar
313,2011-01-14,1,0,1,12,0,5,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,Siang,Mayoritas Pengguna Terdaftar
314,2011-01-14,1,0,1,13,0,5,1,1,9.02,9.85,37.0,26.0027,4,73,77,Siang,Mayoritas Pengguna Terdaftar
315,2011-01-14,1,0,1,14,0,5,1,1,9.02,10.605,41.0,19.0012,5,59,64,Siang,Mayoritas Pengguna Terdaftar
316,2011-01-14,1,0,1,15,0,5,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,Sore,Mayoritas Pengguna Terdaftar
317,2011-01-14,1,0,1,16,0,5,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,Sore,Mayoritas Pengguna Terdaftar
318,2011-01-14,1,0,1,17,0,5,1,1,9.02,11.365,41.0,11.0014,4,155,159,Sore,Mayoritas Pengguna Terdaftar
319,2011-01-14,1,0,1,18,0,5,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,Malam,Mayoritas Pengguna Terdaftar
320,2011-01-14,1,0,1,19,0,5,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,Malam,Mayoritas Pengguna Terdaftar
321,2011-01-14,1,0,1,20,0,5,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,Malam,Mayoritas Pengguna Terdaftar
322,2011-01-14,1,0,1,21,0,5,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,Malam,Mayoritas Pengguna Terdaftar
323,2011-01-14,1,0,1,22,0,5,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,Malam,Mayoritas Pengguna Terdaftar
324,2011-01-14,1,0,1,23,0,5,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,Malam,Mayoritas Pengguna Terdaftar
325,2011-01-15,1,0,1,0,0,6,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,Dini Hari,Mayoritas Pengguna Terdaftar
326,2011-01-15,1,0,1,1,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,Dini Hari,Mayoritas Pengguna Terdaftar
327,2011-01-15,1,0,1,2,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,Dini Hari,Mayoritas Pengguna Terdaftar
328,2011-01-15,1,0,1,3,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,Dini Hari,Mayoritas Pengguna Terdaftar
329,2011-01-15,1,0,1,4,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,Dini Hari,Mayoritas Pengguna Terdaftar
330,2011-01-15,1,0,1,5,0,6,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
331,2011-01-15,1,0,1,6,0,6,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,Pagi,Mayoritas Pengguna Terdaftar
332,2011-01-15,1,0,1,7,0,6,0,1,5.74,10.605,63.0,0.0,1,9,10,Pagi,Mayoritas Pengguna Terdaftar
333,2011-01-15,1,0,1,8,0,6,0,1,5.74,7.575,63.0,8.9981,1,22,23,Pagi,Mayoritas Pengguna Terdaftar
334,2011-01-15,1,0,1,9,0,6,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,Pagi,Mayoritas Pengguna Terdaftar
335,2011-01-15,1,0,1,10,0,6,0,1,7.38,9.85,59.0,11.0014,2,57,59,Pagi,Mayoritas Pengguna Terdaftar
336,2011-01-15,1,0,1,11,0,6,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,Siang,Mayoritas Pengguna Terdaftar
337,2011-01-15,1,0,1,12,0,6,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,Siang,Mayoritas Pengguna Terdaftar
338,2011-01-15,1,0,1,13,0,6,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,Siang,Mayoritas Pengguna Terdaftar
339,2011-01-15,1,0,1,14,0,6,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,Siang,Mayoritas Pengguna Terdaftar
340,2011-01-15,1,0,1,15,0,6,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,Sore,Mayoritas Pengguna Terdaftar
341,2011-01-15,1,0,1,16,0,6,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,Sore,Mayoritas Pengguna Terdaftar
342,2011-01-15,1,0,1,17,0,6,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,Sore,Mayoritas Pengguna Terdaftar
343,2011-01-15,1,0,1,18,0,6,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,Malam,Mayoritas Pengguna Terdaftar
344,2011-01-15,1,0,1,19,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,Malam,Mayoritas Pengguna Terdaftar
345,2011-01-15,1,0,1,20,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,Malam,Mayoritas Pengguna Terdaftar
346,2011-01-15,1,0,1,21,0,6,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,Malam,Mayoritas Pengguna Terdaftar
347,2011-01-15,1,0,1,22,0,6,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,Malam,Mayoritas Pengguna Terdaftar
348,2011-01-15,1,0,1,23,0,6,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,Malam,Mayoritas Pengguna Terdaftar
349,2011-01-16,1,0,1,0,0,0,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,Dini Hari,Mayoritas Pengguna Terdaftar
350,2011-01-16,1,0,1,1,0,0,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,Dini Hari,Mayoritas Pengguna Terdaftar
351,2011-01-16,1,0,1,2,0,0,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,Dini Hari,Mayoritas Pengguna Terdaftar
352,2011-01-16,1,0,1,3,0,0,0,1,9.02,13.635,69.0,0.0,9,6,15,Dini Hari,Mayoritas Pengguna Biasa
353,2011-01-16,1,0,1,4,0,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
354,2011-01-16,1,0,1,5,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,Dini Hari,Mayoritas Pengguna Terdaftar
355,2011-01-16,1,0,1,6,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Pagi,Mayoritas Pengguna Terdaftar
356,2011-01-16,1,0,1,7,0,0,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,Pagi,Mayoritas Pengguna Terdaftar
357,2011-01-16,1,0,1,8,0,0,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,Pagi,Mayoritas Pengguna Terdaftar
358,2011-01-16,1,0,1,9,0,0,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,Pagi,Mayoritas Pengguna Terdaftar
359,2011-01-16,1,0,1,10,0,0,0,1,9.02,10.605,51.0,19.0012,8,71,79,Pagi,Mayoritas Pengguna Terdaftar
360,2011-01-16,1,0,1,11,0,0,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,Siang,Mayoritas Pengguna Terdaftar
361,2011-01-16,1,0,1,12,0,0,0,1,9.84,10.605,41.0,19.0012,29,75,104,Siang,Mayoritas Pengguna Terdaftar
362,2011-01-16,1,0,1,13,0,0,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,Siang,Mayoritas Pengguna Terdaftar
363,2011-01-16,1,0,1,14,0,0,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,Siang,Mayoritas Pengguna Terdaftar
364,2011-01-16,1,0,1,15,0,0,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,Sore,Mayoritas Pengguna Terdaftar
365,2011-01-16,1,0,1,16,0,0,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,Sore,Mayoritas Pengguna Terdaftar
366,2011-01-16,1,0,1,17,0,0,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,Sore,Mayoritas Pengguna Terdaftar
